,text,timestamp_ms
121,rt angie_karan taking hundreds innocent lives picture humanity must wake ’ wrong barbaric kill…,2019-01-02 06:38:14.000
122,rt norinchi_df hey rog promise play doubles strictly necessary,2019-01-02 06:38:15.000
123,rt heyitsatoria best thing ’ seen,2019-01-02 06:38:15.000
124,rt ilovebeinblack lmaoo father almost heart attack,2019-01-02 06:38:15.000
125,mmhh ready play myfreecams onmfc joi cei roleplay cuck sissy taboo goddess worship paypig,2019-01-02 06:38:15.000
126,since last 2 months swati_gs single-handedly exposed fact checker indiaspend admitted data was…,2019-01-02 06:38:15.000
127,rt exocultism eyes sooo pretty baby boy energy,2019-01-02 06:38:16.000
128,rt boonaamohammed called believer n't live according beliefs,2019-01-02 06:38:16.000
129,rt blueuniverse_w 180819 everywhere tour seoul 오랫동안 행복했으면 좋겠어 많이 사랑해 위너 강승윤 이승훈 승윤 승훈 winner seungyoon seunghoon yoon h…,2019-01-02 06:38:16.000
130,sickest ’ long ’ still happiest ’ super confusing ’ gon na ride woooohoooo,2019-01-02 06:38:16.000
131,topics eg public health policy means broadcast media reproduces propaganda uncritica…,2019-01-02 06:38:16.000
132,rt ramtrucks black always season photo credit curtis b.,2019-01-02 06:38:16.000
133,rt thedashingdr_k isabelle message enemies animalcrossing isabelle supersmashbrothersultimate supersmashbros sfm so…,2019-01-02 06:38:16.000
134,hello yall talk sis bored,2019-01-02 06:38:16.000
135,rt unclits last time show love get pain,2019-01-02 06:38:17.000
136,rt shefvaidya 2019 going battle battles mullahs missionaries marxists mccauley ’ kids mercenaries unite…,2019-01-02 06:38:17.000
137,wishing humanity soothing 2019,2019-01-02 06:38:17.000
138,rt apocalypto_12 12 hours live amp 5440 raised dbsalliance proud guys reaching goal exceeding…,2019-01-02 06:38:17.000
139,rt backbliss look happend add fuller 's earth bleach cream skin care tips urdu bleach beautysupply,2019-01-02 06:38:17.000
140,charlieintel infinityward good call duty game,2019-01-02 06:38:17.000
141,rt thebluntdoctor6 random guy club may buy drink sure *hands drinks over* fr- htt…,2019-01-02 06:38:17.000
142,rt retrogamerryan happy new year everyone may 2019 better 2018 tiny yarn pusheen believes ht…,2019-01-02 06:38:18.000
143,"rt ebuyhouseinc toyota advances plans replace takata airbags 65,000 vehicles toyota motor corp said wednesday advancing…",2019-01-02 06:38:18.000
144,rt theduckie908 baby said..,2019-01-02 06:38:18.000
145,rt flowgalindez hashtag today japantasticmayward,2019-01-02 06:38:18.000
146,rt gamercommunity wants one v-bucks giveaway winners -retweet-,2019-01-02 06:38:18.000
147,rt doctoremto one pre- wedding photos like 'm getting married,2019-01-02 06:38:18.000
148,rt plumperpass sexy milf extraordinaire lady lynn ladylynnxxx surprises stepson johnny kid johnnythekidxxx,2019-01-02 06:38:18.000
149,rt peterobi governments talks amount money spend infrastructure question infrastructu…,2019-01-02 06:38:18.000
150,rt malikoa 2018 set bar excited 2019 happy new year x,2019-01-02 06:38:18.000
151,rt melvingordon25 hahah couple hurricanes ’ know better onwisconsin,2019-01-02 06:38:18.000
152,thicj00n,2019-01-02 06:38:18.000
153,exactly 5 years ago today first kiss ’ dating big headed kid since,2019-01-02 06:38:18.000
154,rt nikkihaley due state dept rules changed outgoing administration clear personal twitter account t…,2019-01-02 06:38:19.000
155,rt jovanmhill yall never got bullied high school shows,2019-01-02 06:38:19.000
156,rt josiejoeeee funerals 2019 lord please continue protect loved ones,2019-01-02 06:38:19.000
157,rt trevwall outfit wear tonight 1 2,2019-01-02 06:38:19.000
158,rt shembe5 choice business needs attention tomorrow let 's mine 2019 see,2019-01-02 06:38:19.000
159,rt apocalypto_12 12 hours live amp 5440 raised dbsalliance proud guys reaching goal exceeding…,2019-01-02 06:38:19.000
160,rt bwayhrvy u ever think year 3000 literally 81 years away,2019-01-02 06:38:19.000
161,’ ’ finally recovering last night like new years eve new year ’ day bitch lit,2019-01-02 06:38:19.000
162,rt leo_tweets leo like piece expensive candy everyone wants everyone,2019-01-02 06:38:19.000
163,rt proxactears cheers everyone suicidal thoughts didnt end life year im fucking love much lets ke…,2019-01-02 06:38:20.000
164,'m strong physically mentally emotionally,2019-01-02 06:38:20.000
165,support baby bae jinyoung upcoming group love,2019-01-02 06:38:20.000
166,rt iilbaby4pf n't treat right person wrong,2019-01-02 06:38:20.000
167,rt eemanabbasi leave social justice exists aesthetic year proper social justice important amp inc…,2019-01-02 06:38:20.000
168,nimirpard 's bad laugh turn xd,2019-01-02 06:38:20.000
169,rt afterglow_kichi 루루루룽,2019-01-02 06:38:20.000
170,happy birthday ron dixon enchanted family love love eternity,2019-01-02 06:38:20.000
171,rt kwilli1046 'll never want smoke cigarettes,2019-01-02 06:38:20.000
172,handsets association unhappy draft electronics policy et telecom asmankotiaet,2019-01-02 06:38:20.000
173,rt foxyyloxy year ’ puttin bullshit amp shit makes happy,2019-01-02 06:38:21.000
174,rt evelynet_ ashdoezie sighbrattt 20 years find drs could never tell would get bunch if…,2019-01-02 06:38:21.000
175,rt drtlaleng queer couple wants get married getting difficultly someone officiate wedding kindly let kn…,2019-01-02 06:38:21.000
176,rt brycetache happy new year realdonaldtrump ’ hater ’ deranged ’ patriot value truth celebrate diversity…,2019-01-02 06:38:21.000
177,2016 malibu air conditioning a/c ac compressor oem 9k miles lkq~146437863,2019-01-02 06:38:21.000
178,hamadsardar1 straightfirec wwe_mandyrose,2019-01-02 06:38:21.000
179,rt rmconservative yeah minding business country border patrol came nowhere attack th…,2019-01-02 06:38:22.000
180,rt lfc robbo 's vision salah 's assist mane 's finish sadio 's goal vs arsenal angles ...,2019-01-02 06:38:22.000
181,love pic/archive accs double update accs,2019-01-02 06:38:22.000
182,rt tayyynicall oops,2019-01-02 06:38:22.000
183,job hialeah fl usa travel micu rn seeking travel micu rn join team respo s…,2019-01-02 06:38:22.000
184,rt luvierigom whatever jennie arrived paris 30th sept posted activities even got photos co…,2019-01-02 06:38:23.000
185,rt adoptablebuns debbie loving young dwarf norwalk ct.,2019-01-02 06:38:23.000
186,rt rulerofwind_sh sehun hyungs members/friends adore much ’ really lovely values someone really shows i…,2019-01-02 06:38:23.000
187,rt oh_mes lai guanlin film chinese variety show january chinese drama february join cube entertainment's…,2019-01-02 06:38:23.000
188,rt armys__crew wiom less 150k units get riaa gold certification amp dna less 70k fake love less 10k plati…,2019-01-02 06:38:23.000
189,rt onceorbt ū,2019-01-02 06:38:23.000
190,theartofhugot hi,2019-01-02 06:38:23.000
191,easy,2019-01-02 06:38:23.000
192,kept trying remember whole dream really ’ aagghhhh,2019-01-02 06:38:24.000
193,rt paige_nt blown,2019-01-02 06:38:24.000
194,rt angtanongkosayo `` love music explains exactly feel '',2019-01-02 06:38:24.000
195,rt leena_jelly big dick energy type shit,2019-01-02 06:38:24.000
196,rt sheeradha disgusting part world,2019-01-02 06:38:24.000
197,rt theledger winter looks complete big civic improvements year read,2019-01-02 06:38:24.000
198,rt desiringgod every tear god-given purpose every sorrow god-given direction allows pain fashioned bri…,2019-01-02 06:38:24.000
199,love giving subs two options decide one ballsy one safe ... want view s…,2019-01-02 06:38:24.000
200,rt indomymenfess idm kuylah mutualan rt/rep gengs bts_twt,2019-01-02 06:38:24.000
201,rt bretmanrock 2019 year extra,2019-01-02 06:38:24.000
202,rt rolandchief1 *1st day back school* last 3 brain cells,2019-01-02 06:38:24.000
203,say hello retweet tweet please harry_styles,2019-01-02 06:38:24.000
204,rt rihodd ’ one thought shoe flew away,2019-01-02 06:38:24.000
205,__garfieldd__ threw fucking torta weyyy,2019-01-02 06:38:24.000
206,rt juliadavisnews call paul whelan hostage putin ’ lawless state see previous tweets topic russian la…,2019-01-02 06:38:24.000
207,rt boiric one talking sad fuckd nail technicians provide luxury service work hard 2 ma…,2019-01-02 06:38:24.000
208,vexingvixxen good night miss vixx,2019-01-02 06:38:25.000
209,dad take work tomorrow dad ’ take scooter scooter work,2019-01-02 06:38:25.000
210,tell billy joel nowplaying listenlive,2019-01-02 06:38:25.000
211,rt diivesart +18 animation finally oolaytiger finished first project together get video patreon w…,2019-01-02 06:38:25.000
212,rt brokeangei middle aged white women leaving tip waitress ’ give enough butter bread,2019-01-02 06:38:25.000
213,rt thisisapam คือแบบ ...,2019-01-02 06:38:26.000
214,rt brithume nothing appealing republican voters guy happy trump ’ support campaign then…,2019-01-02 06:38:26.000
215,scientist couple southern california wins xprize machine creates water thin air,2019-01-02 06:38:26.000
216,rt lazywrita 16. walk place fans james brown edition,2019-01-02 06:38:26.000
217,rt taeirplanept2 need helpit take less minute press like rt buttonthank god bless thank r…,2019-01-02 06:38:26.000
218,rt civiihooker female singers literally put show like science fiction movie locals praise mumble rappers flat s…,2019-01-02 06:38:26.000
219,rt lovcrvision girl okay,2019-01-02 06:38:26.000
220,"rt zaytheflare run 1,000",2019-01-02 06:38:26.000
221,big notation via youtube,2019-01-02 06:38:26.000
222,exploring employment oppurtunity self,2019-01-02 06:38:26.000
223,rt wonderfulsone dispatch uhh boss 's dahyun lose second ago wtf dahyun,2019-01-02 06:38:27.000
224,rt fraistat nora crook amp grateful worked michael ’ neill volume 3 complete poetry percy bysshe shelley …,2019-01-02 06:38:27.000
225,girl boy yes indeed worth watching ... — watching bird box netflix,2019-01-02 06:38:27.000
226,gain spotify plays,2019-01-02 06:38:27.000
227,newprofilepic,2019-01-02 06:38:27.000
228,`` power believe self ... becomes power changes destiny '' genma shiranui,2019-01-02 06:38:28.000
229,rt catimgs,2019-01-02 06:38:28.000
230,fox-stag keeps away wo n't apparently 's friends wit bears,2019-01-02 06:38:28.000
231,wing_and_moon 다음 아이디용~,2019-01-02 06:38:28.000
232,silly_ca tabiharoridure え、違うの？,2019-01-02 06:38:29.000
233,rt jeoncrack good morning two always going,2019-01-02 06:38:29.000
234,rt luvierigom three posts oct 2nd let 's go eiffel tower bc photos are…,2019-01-02 06:38:29.000
235,rt squidward another day krusty krab oh joy,2019-01-02 06:38:29.000
236,rt alisonkoschny new year new,2019-01-02 06:38:29.000
237,rt alimmalih quran today written nearly 200 years mohammad written man book take i…,2019-01-02 06:38:29.000
238,rt djohnss1 man moved .. mind ’ fucking business,2019-01-02 06:38:29.000
239,rt kaylarwill ’ seriously committed protecting peace year,2019-01-02 06:38:30.000
240,rt cgtnofficial cold winter season pleasant thing houseplants inclined grow purify air w…,2019-01-02 06:38:30.000
241,myth vs. fact st patrick 's day 14 photos,2019-01-02 06:38:30.000
242,marcus_alannn ’ upper lip boiiii legit took shower hour ago foo,2019-01-02 06:38:30.000
243,rt sathyajyothi_ 10m+ views viswasam motion poster directorsiva sureshchandraa divomovies laharimus…,2019-01-02 06:38:31.000
244,rt spideyniel1210 daniel highly debut solo date yet confirmed probably jisung 's activities,2019-01-02 06:38:31.000
245,rt _orlannditoo_ new years resolution stop eating start working,2019-01-02 06:38:31.000
246,rt _netfreak everyone destiny everyone makes choice follow ~the lucky one ️,2019-01-02 06:38:31.000
247,rt maiamschief ’ said ’ one grateful man aldub/adn one fcs ’ important part life ’ family for…,2019-01-02 06:38:31.000
248,rt iamrockytherock chebeng cup success,2019-01-02 06:38:31.000
249,rt tedlieu pleased gop senator-elect mitt romney speaking truth realdonaldtrump hope n't another jeff fl…,2019-01-02 06:38:31.000
250,ready 2 ****** naturally man ruin everything,2019-01-02 06:38:31.000
251,rt talbertswan ’ tell us russia inflaming racial tensions american white supremacists murdering 7 yr-old black girls kic…,2019-01-02 06:38:32.000
252,rt emielene ’ know sandra bullock bird box bitch reason watched bird box sandra bullock,2019-01-02 06:38:32.000
253,rt beyondthesea613 army~ en la radio disney tenemos 3 canciones de bts_twt dentro del ranking 47 de argentina ly 》dna ly tear 》…,2019-01-02 06:38:32.000
254,rt junwu99 still working one really wish holidays ... ... happy 2019 theamazingworldofgumball,2019-01-02 06:38:32.000
255,rt glorious1127 190101 가요대제전 무슨 말이 필요한가..찬열 용안 최고최고^^7 exo⁠ ⁠ 찬열 chanyeol weareoneexo⁠ ⁠ loveshot 러브샷 ⁠ 어디에도_없을_완벽한_exo⁠ ⁠ weareone…,2019-01-02 06:38:32.000
256,rt nba ben simmons puts exclamation point sixers w heretheycome,2019-01-02 06:38:32.000
257,rt soowhatsteph using angles,2019-01-02 06:38:33.000
258,thestorykids bro woojin boy changbin husband seungmin childhood felix neighbour han lil bro i.n twins lino soulmate chris,2019-01-02 06:38:33.000
259,horstwalther ️,2019-01-02 06:38:33.000
260,rt shimmeringjimin since youtube could never justice 's bts 2018 rewind thank incredible year,2019-01-02 06:38:33.000
261,phew love 2019 far,2019-01-02 06:38:33.000
262,1f_st_ ifb 1first,2019-01-02 06:38:34.000
263,rt bt21world happy new year giveaway win bt21 come back school pack choice participate follow us bt21world rt…,2019-01-02 06:38:34.000
264,rt _garakuma_ bl00dthunder dubbed nobody ’ convenience,2019-01-02 06:38:34.000
265,rt oldmanmitch hope drake fucks kim,2019-01-02 06:38:34.000
266,want peace takes war get ...,2019-01-02 06:38:34.000
267,rt realdonaldtrump congratulations president jairbolsonaro made great inauguration speech u.s.a.,2019-01-02 06:38:34.000
268,rt poiyrhythms found video sinb eating inkigayo sandwich ... looked like enjoyed probably clue it…,2019-01-02 06:38:34.000
269,ilikecoby damn hate writing papers lol dbu actually met accounting majors conference a…,2019-01-02 06:38:35.000
270,ca n't wait ti post newyear vlog ️,2019-01-02 06:38:36.000
271,rt mikehudema morocco building solar farm big paris provide energy 24 hrs day solutions let 's imple…,2019-01-02 06:38:36.000
272,rt mraspinall “ ’ inspire people showing powerful inspire people showing powerful are. ” alexande…,2019-01-02 06:38:36.000
273,rt irishcelticeyes gofundthewall americafirst protectournation protectourcitizens godblessamerica maga,2019-01-02 06:38:36.000
274,snow level measures nearly 27 inches north mesa los alamos daily post,2019-01-02 06:38:36.000
275,rt brittneyjonesxx kitty likes abused wants help abuse click link watch videos,2019-01-02 06:38:36.000
276,rt techinsider fledbag device adjust much material want release,2019-01-02 06:38:36.000
277,rt laraydasavage2x think 2019 good year every one ’ praying everybody grow amp able sprinkle little of…,2019-01-02 06:38:36.000
278,rt chrystalg_ honolulu police officers new years,2019-01-02 06:38:36.000
279,pussy vida guerra free sex video teenage rectal exam new naked muscle babe pics ebony free porn sites,2019-01-02 06:38:37.000
280,rt oh_mes park jihoon received several offers dramas maroo says nothing decided maroo also says park jihoon wan…,2019-01-02 06:38:37.000
281,rt _leks_s less 100k followers retweet follow likes amp rts follow back list subscribers️…,2019-01-02 06:38:37.000
282,4000 3d-printed house could provide shelter world 's homeless,2019-01-02 06:38:37.000
283,old guard mac indy apps thrived 25 years slashdot,2019-01-02 06:38:37.000
284,hope,2019-01-02 06:38:37.000
285,rt jeonbubbles bobbong way heart,2019-01-02 06:38:37.000
286,rt knockknock0408 hq 190101 d.o cr.됴먼트,2019-01-02 06:38:38.000
287,rt akosihazzle happy birthday rj aldenrichards02 wish good health abs come sana makita namin yan year lol …,2019-01-02 06:38:38.000
288,rt aiymazingg thought would quiet chilled nye look outside window ... east ldn yh,2019-01-02 06:38:38.000
289,rt momwhopray judge worth value god says word somebody else treats ephesians 2:4-10,2019-01-02 06:38:38.000
290,roberwhite6 t_gags billshortenmp billshortenmp complete fool,2019-01-02 06:38:38.000
291,rt izreloaded exploring cities along europe 's danube river vikingcruises watch full video ……,2019-01-02 06:38:38.000
292,rt anunbotheredsis ’ rt ya mom ’ hoe,2019-01-02 06:38:38.000
293,rt getalifeaisha lmao 's lying n't find attractive lied get,2019-01-02 06:38:38.000
294,rt tayo_dips please retweet,2019-01-02 06:38:38.000
295,rt emartineeez say 2018 ’ best year life ivan amp went thru lot stuff took private w…,2019-01-02 06:38:39.000
296,rt espressoponies ’ something really therapeutic driving barn long windy roads favorite song repeat a…,2019-01-02 06:38:39.000
297,rt aoc social media ideas public servants looking build audience endorse single-payer medicare hold wall str…,2019-01-02 06:38:39.000
298,09:38 fallacy behind reasoning role inspection report inspection unit a…,2019-01-02 06:38:39.000
299,rt mbchavez86 official tag today japantasticmayward tweetretweetrequotereply '' akin na ang kamay mo '' -edward maymayentrata07…,2019-01-02 06:38:40.000
300,rt rplworld /rpl/ followan rt yo langsung follback -ong,2019-01-02 06:38:40.000
301,rt coreykeyz go double date amp couple starts kissing front us got ta start fuckin ’ competitive amp you…,2019-01-02 06:38:40.000
302,woulda grabbed dat bit tagged herb,2019-01-02 06:38:40.000
303,jescraven omg time always feel bad get tired move bc ’ o…,2019-01-02 06:38:40.000
304,rt onlyone0614 안녕하세요 onlyone입니다 이번 첫 단독 콘서트에서 태일에게 응원하기 위하여 이틀 동안 종이 슬로건 나눔을 진행하겠습니다 ️rt follow 태일 taeil nct nct127 nct…,2019-01-02 06:38:41.000
