,text,timestamp_ms
299,rt notsportscenter georgia “ belonged playoff. ” texas belonged playoff,2019-01-02 11:06:40.000
300,key_chain3 got7official hiii got7official got7 갓세븐,2019-01-02 11:06:40.000
301,holy crap incredible dumplin,2019-01-02 11:06:40.000
302,rt jerweber service members still support wannabe fascist way beyond attacks law enforcement intelligence communi…,2019-01-02 11:06:40.000
303,rt juicestorm get bettrader free trial betfair today top news la liga trading focus 4th-6th jan 20…,2019-01-02 11:06:40.000
304,in-depth search internet could rival fbi 's work last time first date one of…,2019-01-02 11:06:40.000
305,rt smolanimals wholesome video 've seen year,2019-01-02 11:06:41.000
306,rt hopeyes218 181225 sbs가요대전 idol 제이홉 직켐 j-hope focus youtube 4k 제이홉 정호석 jhope bts⁠ ⁠⁠ bts_twt https /…,2019-01-02 11:06:41.000
307,rt pastormarkburns think sad people believe white person helps black community done `` exploi…,2019-01-02 11:06:41.000
308,smaangele woman even access conversation,2019-01-02 11:06:41.000
309,ursulawj finally design knit medieval manuscript jacket wrappy type thing 've wanted for…,2019-01-02 11:06:41.000
310,rt got7official got7 got7 5th fan meeting 축구왕을 꿈꾸며 `` 날아라 갓세븐 '' teaser image mark igot7 아가새 got7 갓세븐 날아라갓세븐 flygot7,2019-01-02 11:06:42.000
311,rt contrlbeat guys please going,2019-01-02 11:06:42.000
312,rt blackxagustd run bts feeding us yoongi 's beauty smile,2019-01-02 11:06:42.000
313,rt deepaksaxena88 n't matter 1k 100k always want ️retweet ️follow retweets ️followback fol…,2019-01-02 11:06:42.000
314,rt skuud_ blind dated 10 guys happened finally met guy chose just-,2019-01-02 11:06:42.000
315,rt mertrory review machine learning resting-state fmri analysis,2019-01-02 11:06:42.000
316,rt repbarbaralee 10 years ago oscar grant tragically senselessly killed police officer fruitvale bart station mem…,2019-01-02 11:06:42.000
317,rt iggyazalea ryland amp garett please get spray tans document experience summer 2019,2019-01-02 11:06:42.000
318,rt justinsuntron excited sarabjeet jay chugh oracle nitron2019 blockchain reshaping way connect join https…,2019-01-02 11:06:42.000
319,rt erinbrownwrites docskim,2019-01-02 11:06:43.000
320,"rt etherflyercom second round btb giveaway，50,000 btb token giveaway public airdrop tcash holders bitball_erc20 suratech1…",2019-01-02 11:06:43.000
321,mylovekbs this_vid,2019-01-02 11:06:43.000
322,rt stuartpykesport brilliant ally pally celebrate michael smith ’ run world championship final ’ set…,2019-01-02 11:06:43.000
323,posted photo,2019-01-02 11:06:43.000
324,study basic contours problem ’ trying solve ... leo,2019-01-02 11:06:44.000
325,rt koreanthingy /krt/ childhood fake love idol ddu du ddu du bboom bboom oh energetic love oh bad boy yes yes…,2019-01-02 11:06:44.000
326,rt bts_twt 19년도 잘 부탁해요 ~~,2019-01-02 11:06:44.000
327,rt mums_very_own ba dan ni ba dan allah retweet lets good second time,2019-01-02 11:06:44.000
328,rt knockknock0408 hq 181225 sehun cr.ocean eyes,2019-01-02 11:06:44.000
329,rt vinceyoung10 sehlinger3 great job year big fella proud thanks breaking record texasfootball we…,2019-01-02 11:06:44.000
330,socceroos ’ black ... graphic designer melbourne,2019-01-02 11:06:44.000
331,rt nctgains follow everyone likes gain nct stan mutuals ♡ nctsmtown,2019-01-02 11:06:44.000
332,rt eroticruchika new year celebrations,2019-01-02 11:06:44.000
333,rt nikutsune everybody makin nice new years pics 'm around,2019-01-02 11:06:44.000
334,rt youthiscoups88 190101 mbc가요대제전 2019년에도 쭉 함께해요 seventeen scoups 세븐틴 에스쿱스 최승철 승철 쿱스 pledis_17,2019-01-02 11:06:44.000
335,provide finest warehouse_facilities warehouses strategically located closer port well as…,2019-01-02 11:06:44.000
336,rt owenpaterson clear message usambuk usa ready “ quick massive bilateral trade deal ” brexit “ goes way tha…,2019-01-02 11:06:45.000
337,tame wild impulse ditch obligation know deep ... taurus,2019-01-02 11:06:45.000
338,rt neiltyson happy new year gregorian calendar january 1. annually recurring day carries scientific significance wh…,2019-01-02 11:06:45.000
339,iamcatchvibe obonyebw,2019-01-02 11:06:45.000
340,health_yeah hello moroccan producers blue tansy oil bulk best quality have…,2019-01-02 11:06:45.000
341,rt oh_mes naver music seems completely changed `` realtime '' chart system 's changed `` sudden increase '' chart son…,2019-01-02 11:06:46.000
342,well job interview ’ gone fucking worse,2019-01-02 11:06:46.000
343,rt got7official got7 got7 5th fan meeting 축구왕을 꿈꾸며 `` 날아라 갓세븐 '' teaser image mark igot7 아가새 got7 갓세븐 날아라갓세븐 flygot7,2019-01-02 11:06:46.000
344,rt ksjdoll ’ ever cope w ur problems streaming bts,2019-01-02 11:06:46.000
345,rt _m_lonely_moon_,2019-01-02 11:06:46.000
346,rt yelloowm toxicity ’ accepting year second studio album armenian-american metal band system,2019-01-02 11:06:46.000
347,rt thirdbrainfx quantum nzdjpy 77 35 trades .winning trade average superior loosing trade 's one trade check real t…,2019-01-02 11:06:46.000
348,rt cbsnews baby pulled alive rubble 35 hours deadly apartment collapse russia,2019-01-02 11:06:46.000
349,rt btsmal_twt jimin fancafe 01.02.2019 06:03pm kst ✎ hi army~ loved song want promise never abandon…,2019-01-02 11:06:46.000
350,rt razah89 challenge everyone name one company pakistan capable undertake project criticism sake crit…,2019-01-02 11:06:46.000
351,rt blakjizuz could n't tackle 16 years want tackle 6 months bloody liars shut,2019-01-02 11:06:46.000
352,logically know need make changes life still ‘ know right steps take.…,2019-01-02 11:06:46.000
353,♪現在 bottleman では rhapsody の「knightrider doom」from album `` power dragonflame '' （2002）が流れておりますdeath！ barbottleman nowplaying,2019-01-02 11:06:47.000
354,rt raxx_official_ reading year get rich,2019-01-02 11:06:47.000
355,rt timberof rt hear image,2019-01-02 11:06:47.000
356,added video youtube playlist flower vase making disposable glass arts crafts flowers,2019-01-02 11:06:47.000
357,bennywrnto infotwitwor g lcu,2019-01-02 11:06:47.000
358,thugactivities got ta b bout dumb shit drown ina pool ya living room,2019-01-02 11:06:47.000
359,2:06pm prof isnt yet,2019-01-02 11:06:48.000
360,y'all ever hear ppl meeting twitter yea started talking twitter,2019-01-02 11:06:48.000
361,rt seyithefirst thought twitter stopped verifying accounts found thank twitter,2019-01-02 11:06:48.000
362,rt ava mother jazminebarnes fatal shooting 7-year old daughter killer pulled family red truck and…,2019-01-02 11:06:48.000
363,rt kpop_predict18 2/10 female group red velvet rv amazing rise coming 2019 one song really trend…,2019-01-02 11:06:48.000
364,rt geetv79 clean chit sc stated investigating rafale beyond jurisdiction modiliestosupremecou…,2019-01-02 11:06:48.000
365,rt got7official got7 got7 5th fan meeting 축구왕을 꿈꾸며 `` 날아라 갓세븐 '' teaser image jb igot7 아가새 got7 갓세븐 날아라갓세븐 flygot7,2019-01-02 11:06:48.000
366,carinaround happy new year,2019-01-02 11:06:49.000
367,rt gingerol95 2018 m2 year end awards 2018년 가장 사랑받은 m2 컨텐츠는 1위 mpd 직캠 best contents 방탄소년단 지민 fake love https…,2019-01-02 11:06:49.000
368,rt spaceanswers recent image ultimathule newhorizons2015 next sketch potential shape stay tuned more…,2019-01-02 11:06:49.000
369,themisteriyanu gerrard pirlo iniesta,2019-01-02 11:06:49.000
370,circlevile council discuss everts wings 1490 wbex,2019-01-02 11:06:49.000
371,elmoingo peachyblackg0rl ellie fhck,2019-01-02 11:06:49.000
372,rt knockknock0408 hq 190101 suho cr.눈꽃소년,2019-01-02 11:06:49.000
373,rt awhiteday0309 181231 mbc 가요대제전 흰달 suga 슈가 민윤기 윤기 민슈가 bts⁠ ⁠⁠ ⁠⁠ ⁠⁠ 방탄소년단 bts_twt,2019-01-02 11:06:49.000
374,rt crewcrew “ world u.s. official advising foreign leader escape blame murder u.s. nationa…,2019-01-02 11:06:50.000
375,drgpradhan mnjkrchaubey narendramodi man told drmms joker might thought son will…,2019-01-02 11:06:50.000
376,liked youtube video happy together ep.575 kim ji young still call oh yeon soo 'mom,2019-01-02 11:06:50.000
377,rt rpeworld_ /tlw/ followan rt ae jfb tapi -bbh,2019-01-02 11:06:51.000
378,rt taeknhyuk dispatch trying find smth vixx 'll find mysteries like -who farted superhero stage -who place…,2019-01-02 11:06:51.000
379,psychology says staying quiet doesnít mean 've got nothing say means donít think 're ready hear thoughts,2019-01-02 11:06:51.000
380,rt therealmonaaaa leaving toxic behavior 2018,2019-01-02 11:06:51.000
381,rt acgrayling remarkable fact “ ftse lost value 12 months uk paid eu 45 years since we…,2019-01-02 11:06:51.000
382,rt god_b0dy guys best lawyers time lol,2019-01-02 11:06:51.000
383,rt lynxticzian even boots,2019-01-02 11:06:51.000
384,rt kxvlid incase u guys didnt know,2019-01-02 11:06:51.000
385,7newssydney michaeldaleymp australian labor party believe think aussies terrified t…,2019-01-02 11:06:51.000
386,first 2 photos 2019,2019-01-02 11:06:51.000
387,study basic contours problem ’ trying solve ... leo,2019-01-02 11:06:52.000
388,rt sicafeed instagram story jessica.syj,2019-01-02 11:06:52.000
389,rt dev99589 1 thing learn frm u accecpt wht happening shaheer_s matter wht come ur way knw u make it.thr other…,2019-01-02 11:06:52.000
390,fuck unedited looks good would whitewash shqjhajs,2019-01-02 11:06:52.000
391,rt shxiinyy retweet ☆ ˚ ✫ person ✫ ⋆ ✧ ✫ ˚ in…,2019-01-02 11:06:53.000
392,without leaving gaps,2019-01-02 11:06:53.000
393,rt kaorhys_iloilo top spot justiceforrhys,2019-01-02 11:06:53.000
394,rt sonnebo nordic crime fiction daughter sara onnebo thriller mystery amazonus amazonuk,2019-01-02 11:06:53.000
395,fuctupmike good morning mike happy new year,2019-01-02 11:06:53.000
396,rt ramudalovemail remembered last new years eve jp twit guy tweeted `` im holding breath next year '' accidentall…,2019-01-02 11:06:53.000
397,rt jenniecharts please follow jennie 's newest fansite welcome masternim ️ blackpink 블랙핑크 jennie 제니,2019-01-02 11:06:53.000
398,cerebrone lmaooo asin thought someone going save somehow using bow amp arrow next thing silence,2019-01-02 11:06:53.000
399,points trashy homework make mind map ’ mind moment c…,2019-01-02 11:06:53.000
400,rt mooserman president meeting youtube makeup artists,2019-01-02 11:06:53.000
401,rt unitedbypop hi 'd like treat kindness 're giving away official harry_styles water bottle amp 's open worldwide.…,2019-01-02 11:06:53.000
402,rt _swvnn movie watch one time one time,2019-01-02 11:06:53.000
403,tiny changbin loves big spoon 's cute,2019-01-02 11:06:53.000
404,rt neilyounglyrics lonely heart breaks n't crying good times -- neil young,2019-01-02 11:06:55.000
405,rt xboxpowerbrasil life strange 2 episódio roads e ark survival evolved disponíveis xbox game pass,2019-01-02 11:06:55.000
406,rt mtuan93 happy new years hope everyone great 2019 새해 복 많이 받으세요~~ 2019년에 다들 행복하세요 우리 새들 사랑해요,2019-01-02 11:06:55.000
407,’ say deserve playoffs lose fucking texas,2019-01-02 11:06:55.000
408,frank_leanvi badmanossy busted,2019-01-02 11:06:55.000
409,rt gazthejourno happens royal navy warship sees nato task force headed straight crash course morse lt final p…,2019-01-02 11:06:56.000
410,rt symplysimi guys 2019. needs end working shine harmless fun allll time like…,2019-01-02 11:06:56.000
411,rt arimewasshoi,2019-01-02 11:06:56.000
412,rt faizalhamssin original intent mrsm amp sbps vehicle social mobility underprivileged children h…,2019-01-02 11:06:56.000
413,rt im_mayour ths jst pathetic shoaib_ibrahim1 pet ke liye kuch dusra karo bt pakistan everything b country i…,2019-01-02 11:06:56.000
414,rt hanhyoqi yes whatever want answer yes,2019-01-02 11:06:57.000
415,rt chance_6194 190101 가요대제전 어디에도 없을 완벽한 exo_dontmessupmytempo⁠ ⁠⁠ weareoneexo⁠ ⁠⁠ ⁠⁠ exo_tempo⁠ ⁠ loveshot 러브샷 찬열 chanyeol wea…,2019-01-02 11:06:57.000
416,rt oddsbible costs £700 mascot west ham £600 leicester ... ’ £185 bournemouth ’ come a…,2019-01-02 11:06:57.000
417,rt bemydream0227 190102 bkk 텐 ten 李永钦 wayv weishenv 威神v,2019-01-02 11:06:57.000
418,rt rachelcaine true 's scary ...,2019-01-02 11:06:57.000
419,rt 623sis previously deported honduran child-sex offender arrested texas via cnsnews,2019-01-02 11:06:57.000
420,bangkok chinatown street food market sunday via youtube,2019-01-02 11:06:57.000
421,black people true thoughts trump 's mexican wall border control via youtube diva wuan ️️,2019-01-02 11:06:57.000
422,rt shanedawson need buy damn printer cause ’ gon na frame tweet hahaha,2019-01-02 11:06:57.000
423,nan asked twitter felt heart fall ass,2019-01-02 11:06:58.000
424,rt pics_bora 181231 cherry chu team 2 체리블렛 보라 코코로 레미 해윤,2019-01-02 11:06:58.000
425,rt fairiestear btsarmy trending whereisdna appears music video bts ’ ‘ dna ’ available countries …,2019-01-02 11:06:58.000
426,latest umrah specials daily thanks sauditoursuk fernado99969867 travel islam,2019-01-02 11:06:58.000
427,order custom written hrm unit 67 assignment,2019-01-02 11:06:58.000
428,enganche mucho,2019-01-02 11:06:58.000
429,rt niceguykenny ’ say pretty close ... ..in honesty ’ much them..but ashley cole 39 pl…,2019-01-02 11:06:58.000
430,rt badmon_bas 8billion305 bruh lol ’ phenomenal way start day,2019-01-02 11:06:58.000
431,rt ashleyyy156 im happy im ending year,2019-01-02 11:06:59.000
432,rt lantis_staff 【鈴村健一】 live 2019 `` warauta '' 特別企画！！ みんなで絵馬を飾ろう！！ 鈴村健一,2019-01-02 11:06:59.000
433,rt got7official got7 got7 5th fan meeting 축구왕을 꿈꾸며 `` 날아라 갓세븐 '' teaser image jb igot7 아가새 got7 갓세븐 날아라갓세븐 flygot7,2019-01-02 11:06:59.000
434,lrt sope sounds like old married couple,2019-01-02 11:06:59.000
